OrderID,OrderDate,OrderTime,StoreID,EmpID,Items,Revenue,Sales Tax,Total Charge,Payment,CustZipCode
S10203,9/12/2016,12:15:53 PM,Store02,DW43,2,59.98,3.00,62.98,Credit Card,08059
S10204,9/12/2016,12:44:31 PM,Store03,SD27,1,75.00,3.75,78.75,Credit Card,20016
S10205,9/12/2016,1:13:58 PM,Store01,PL31,1,46.99,2.35,49.34,Credit Card,10504
S10206,9/12/2016,1:43:01 PM,Store04,EC30,1,629.00,31.45,660.45,Credit Card,60456
S10207,9/12/2016,2:12:28 PM,Store05,SH32,2,499.98,25.00,524.98,Credit Card,46236
S10208,9/12/2016,2:39:51 PM,Store02,SH32,1,149.50,7.48,156.98,Credit Card,19106
S10209,9/12/2016,3:08:29 PM,Store01,RG28,1,117.85,5.89,123.74,Credit Card,10311
S10210,9/12/2016,3:36:18 PM,Store01,JM47,1,599.99,30.00,629.99,Credit Card,10044
S10211,9/12/2016,4:04:31 PM,Store05,NR85,4,769.69,38.48,808.17,Credit Card,29541
S10212,9/12/2016,4:31:30 PM,Store04,KM64,4,88.27,4.41,92.68,Credit Card,79407
S10213,9/12/2016,4:58:54 PM,Store02,RF14,1,9.00,0.45,9.45,Cash,08096
S10214,9/12/2016,5:28:21 PM,Store05,GR33,1,199.95,10.00,209.95,Credit Card,46107
S10215,9/12/2016,5:55:45 PM,Store05,AC52,1,111.99,5.60,117.59,Credit Card,46204
S10216,9/12/2016,6:23:58 PM,Store05,CH12,3,448.50,22.43,470.93,Credit Card,46143
S10217,9/12/2016,6:53:00 PM,Store02,SC47,2,93.98,4.70,98.68,Credit Card,19057
S10218,9/12/2016,7:22:27 PM,Store05,LM13,2,49.98,2.50,52.48,Credit Card,46280
S10219,9/12/2016,7:49:02 PM,Store02,AB28,1,139.99,7.00,146.99,Check,19020
S10220,9/13/2016,9:30:23 AM,Store04,PK18,3,92.97,4.65,97.62,Credit Card,61326
S10221,9/13/2016,10:00:21 AM,Store02,SC47,2,133.98,6.70,140.68,Credit Card,19135
S10222,9/13/2016,10:30:19 AM,Store01,KF42,5,1033.98,51.70,1085.68,Other,10020
S10223,9/13/2016,11:01:55 AM,Store02,GG57,2,57.95,2.90,60.85,Other,19053
S10224,9/13/2016,11:31:04 AM,Store03,GW29,1,419.40,20.97,440.37,Credit Card,20874
S10225,9/13/2016,12:00:37 PM,Store05,ZW62,1,179.99,9.00,188.99,Check,46268
S10226,9/13/2016,12:30:10 PM,Store01,LH48,2,239.98,12.00,251.98,Credit Card,45894
S10227,9/13/2016,12:59:44 PM,Store05,MC13,1,27.99,1.40,29.39,Credit Card,46107
S10228,9/13/2016,1:30:06 PM,Store05,BS22,3,194.53,9.73,204.26,Check,46229
S10229,9/13/2016,2:01:43 PM,Store02,DW43,2,500.90,25.05,525.95,Credit Card,19056
S10230,9/13/2016,2:34:09 PM,Store05,RV28,4,178.97,8.95,187.92,Check,46240
S10231,9/13/2016,3:04:07 PM,Store05,SS79,1,24.99,1.25,26.24,Other,46220
S10232,9/13/2016,3:34:29 PM,Store05,JJ78,4,176.96,8.85,185.81,Credit Card,03812
S10233,9/13/2016,4:05:41 PM,Store01,CP22,1,235.00,11.75,246.75,Other,07110
S10234,9/13/2016,4:36:29 PM,Store05,WS38,2,164.98,8.25,173.23,Credit Card,65810
S10235,9/13/2016,5:08:30 PM,Store04,SD27,2,85.98,4.30,90.28,Credit Card,60652
S10236,9/13/2016,5:38:03 PM,Store05,JK17,2,55.98,2.80,58.78,Credit Card,46218
S10237,9/13/2016,6:09:40 PM,Store02,PB26,2,158.00,7.90,165.90,Check,19154
S10238,9/13/2016,6:39:13 PM,Store04,BW60,2,79.98,4.00,83.98,Credit Card,60131
S10239,9/13/2016,7:10:25 PM,Store05,ME19,8,938.92,46.95,985.87,Check,46219
S10240,9/13/2016,7:41:13 PM,Store01,BW61,1,42.99,2.15,45.14,Credit Card,32725
S10241,9/14/2016,9:29:58 AM,Store05,SO47,2,67.98,3.40,71.38,Credit Card,46112
S10242,9/14/2016,10:01:35 AM,Store05,FB39,3,27.00,1.35,28.35,Credit Card,30535
S10243,9/14/2016,10:31:33 AM,Store04,LS47,1,24.99,1.25,26.24,Check,32822
S10244,9/14/2016,11:01:55 AM,Store02,HW53,2,61.98,3.10,65.08,Credit Card,19405
S10245,9/14/2016,11:33:57 AM,Store01,SL44,3,257.97,12.90,270.87,Credit Card,07083
S10246,9/14/2016,12:05:58 PM,Store02,CD65,2,1258.00,62.90,1320.90,Credit Card,19015
S10247,9/14/2016,12:35:07 PM,Store03,GS28,1,249.99,12.50,262.49,Check,21662
S10248,9/14/2016,1:05:04 PM,Store05,LM62,1,179.99,9.00,188.99,Credit Card,58369
S10249,9/14/2016,1:35:52 PM,Store02,DL94,1,39.99,2.00,41.99,Check,08026
S10250,9/14/2016,2:05:50 PM,Store01,EL11,1,74.99,3.75,78.74,Credit Card,11249
S10251,9/14/2016,2:37:02 PM,Store03,MS27,2,42.98,2.15,45.13,Credit Card,20016
S10252,9/14/2016,3:07:00 PM,Store02,SO47,2,59.19,2.96,62.15,Credit Card,19003
S10253,9/14/2016,3:38:36 PM,Store03,RH45,1,49.99,2.50,52.49,Credit Card,20032
S10254,9/14/2016,4:10:13 PM,Store02,PB26,7,1607.32,80.37,1687.69,Credit Card,08007
S10255,9/14/2016,4:42:39 PM,Store01,CM38,3,335.97,16.80,352.77,Other,10153
S10256,9/14/2016,5:12:37 PM,Store04,WG86,1,74.99,3.75,78.74,Credit Card,60633
S10257,9/14/2016,5:43:00 PM,Store03,CH85,2,1258.00,62.90,1320.90,Credit Card,21738
S10258,9/14/2016,6:15:26 PM,Store01,NR72,7,484.79,24.24,509.03,Credit Card,10040
S10259,9/14/2016,6:46:13 PM,Store03,CP22,4,674.96,33.75,708.71,Check,20743
S10260,9/14/2016,7:17:00 PM,Store04,AB28,4,138.67,6.93,145.60,Check,46723
S10261,9/14/2016,7:46:09 PM,Store01,AC89,1,119.99,6.00,125.99,Other,07077
S10262,9/15/2016,9:30:53 AM,Store02,BS64,1,599.99,30.00,629.99,Credit Card,18932
S10263,9/15/2016,10:01:20 AM,Store02,RW64,1,629.00,31.45,660.45,Credit Card,19032
S10264,9/15/2016,10:29:45 AM,Store03,JM45,3,575.49,28.77,604.26,Credit Card,20904
S10265,9/15/2016,10:58:09 AM,Store05,MW25,1,29.99,1.50,31.49,Credit Card,46113
S10266,9/15/2016,11:28:12 AM,Store02,WS38,9,747.59,37.38,784.97,Credit Card,08096
S10267,9/15/2016,11:55:48 AM,Store01,LS82,1,59.99,3.00,62.99,Credit Card,11430
S10268,9/15/2016,12:23:47 PM,Store02,WL96,1,8.40,0.42,8.82,Cash,80747
S10269,9/15/2016,12:52:12 PM,Store01,TB27,1,11.90,0.60,12.50,Check,11421
S10270,9/15/2016,1:22:40 PM,Store01,SG59,1,75.00,3.75,78.75,Check,11419
S10271,9/15/2016,1:51:04 PM,Store04,JW86,4,231.92,11.60,243.52,Credit Card,60463
S10272,9/15/2016,2:19:28 PM,Store04,GB66,2,157.84,7.89,165.73,Check,60628
S10273,9/15/2016,2:48:42 PM,Store03,NS20,3,625.38,31.27,656.65,Other,20762
S10274,9/15/2016,3:19:35 PM,Store01,DL83,1,114.99,5.75,120.74,Credit Card,10451
S10275,9/15/2016,3:49:13 PM,Store01,NR85,1,349.99,17.50,367.49,Check,11697
S10276,9/15/2016,4:18:52 PM,Store01,BK87,1,269.99,13.50,283.49,Credit Card,11101
S10277,9/15/2016,4:46:27 PM,Store02,PN37,2,184.00,9.20,193.20,Credit Card,15213
S10278,9/15/2016,5:17:19 PM,Store01,CG40,4,201.97,10.10,212.07,Credit Card,07013
S10279,9/15/2016,5:47:47 PM,Store01,CT25,4,268.72,13.44,282.16,Credit Card,10309
S10280,9/15/2016,6:16:36 PM,Store01,VW24,3,177.40,8.87,186.27,Credit Card,10305
S10281,9/15/2016,6:47:04 PM,Store05,CM38,1,209.99,10.50,220.49,Credit Card,46222
S10282,9/15/2016,7:17:32 PM,Store03,JH82,3,705.97,35.30,741.27,Check,20860
S10283,9/15/2016,7:48:25 PM,Store02,DT90,1,279.00,13.95,292.95,Credit Card,19031
S10284,9/16/2016,9:24:53 AM,Store01,NF75,4,447.96,22.40,470.36,Credit Card,07030
S10285,9/16/2016,9:48:58 AM,Store05,LG92,1,629.00,31.45,660.45,Check,46216
S10286,9/16/2016,10:14:40 AM,Store03,LF58,2,123.99,6.20,130.19,Credit Card,91773
S10287,9/16/2016,10:40:48 AM,Store01,MC65,5,781.78,39.09,820.87,Credit Card,11520
S10288,9/16/2016,11:04:27 AM,Store01,DM79,2,218.00,10.90,228.90,Credit Card,08060
S10289,9/16/2016,11:31:24 AM,Store05,VW24,2,387.98,19.40,407.38,Check,46158
S10290,9/16/2016,11:55:04 AM,Store02,MW38,2,109.99,5.50,115.49,Credit Card,08078
S10291,9/16/2016,12:19:33 PM,Store04,PP24,1,41.99,2.10,44.09,Credit Card,64034
S10292,9/16/2016,12:45:40 PM,Store05,DM43,1,34.20,1.71,35.91,Credit Card,46222
S10293,9/16/2016,1:09:20 PM,Store02,KH99,2,41.98,2.10,44.08,Check,19113
S10294,9/16/2016,1:34:38 PM,Store01,RW44,4,319.96,16.00,335.96,Credit Card,07737
S10295,9/16/2016,2:01:35 PM,Store01,CB86,1,29.99,1.50,31.49,Check,10303
S10296,9/16/2016,2:26:28 PM,Store01,RM20,2,459.98,23.00,482.98,Credit Card,07094
S10297,9/16/2016,2:52:36 PM,Store02,AP74,3,1005.30,50.27,1055.57,Credit Card,19021
S10298,9/16/2016,3:18:43 PM,Store03,MM66,2,119.98,6.00,125.98,Credit Card,20740
S10299,9/16/2016,3:45:15 PM,Store04,PP89,2,284.99,14.25,299.24,Credit Card,60637
S10300,9/16/2016,4:10:09 PM,Store01,WH43,2,91.98,4.60,96.58,Credit Card,07630
S10301,9/16/2016,4:35:02 PM,Store04,CW22,2,145.98,7.30,153.28,Credit Card,60805
S10302,9/16/2016,5:00:21 PM,Store02,ZW62,1,309.99,15.50,325.49,Credit Card,14901
S10303,9/16/2016,5:25:14 PM,Store05,CC24,4,580.98,29.05,610.03,Credit Card,46226
S10304,9/16/2016,5:51:46 PM,Store03,DW43,2,279.98,14.00,293.98,Check,22309
S10305,9/16/2016,6:17:54 PM,Store02,MD59,1,11.90,0.60,12.50,Other,19150
S10306,9/16/2016,6:43:12 PM,Store04,FW36,3,247.98,12.40,260.38,Credit Card,60160
S10307,9/16/2016,7:09:44 PM,Store04,DM79,3,209.97,10.50,220.47,Credit Card,60623
S10308,9/16/2016,7:36:41 PM,Store02,JB42,3,80.97,4.05,85.02,Credit Card,19116
S10309,9/17/2016,9:21:20 AM,Store05,CS42,3,472.99,23.65,496.64,Check,46074
S10310,9/17/2016,9:41:50 AM,Store02,CT25,1,11.90,0.60,12.50,Cash,19150
S10311,9/17/2016,10:03:35 AM,Store05,CR23,2,399.90,20.00,419.90,Credit Card,46227
S10312,9/17/2016,10:24:55 AM,Store01,RH93,3,397.83,19.89,417.72,Check,10017
S10313,9/17/2016,10:45:00 AM,Store05,CH85,1,80.99,4.05,85.04,Check,43560
S10314,9/17/2016,11:05:06 AM,Store03,WM89,2,42.98,2.15,45.13,Credit Card,22305
S10315,9/17/2016,11:27:15 AM,Store04,DH74,4,379.96,19.00,398.96,Credit Card,60465
S10316,9/17/2016,11:49:25 AM,Store03,RG28,1,629.00,31.45,660.45,Credit Card,20026
S10317,9/17/2016,12:12:23 PM,Store05,KF42,3,141.93,7.10,149.03,Credit Card,46259
S10318,9/17/2016,12:32:54 PM,Store02,SS82,1,34.20,1.71,35.91,Credit Card,08084
S10319,9/17/2016,12:53:24 PM,Store04,JC24,1,56.20,2.81,59.01,Credit Card,60614
S10320,9/17/2016,1:13:54 PM,Store02,CR23,3,177.97,8.90,186.87,Credit Card,08030
S10321,9/17/2016,1:33:36 PM,Store05,PP24,2,392.40,19.62,412.02,Check,46112
S10322,9/17/2016,1:55:20 PM,Store03,DC92,6,1046.97,52.35,1099.32,Credit Card,21798
S10323,9/17/2016,2:15:01 PM,Store03,BS22,2,647.99,32.40,680.39,Other,20002
S10324,9/17/2016,2:35:32 PM,Store02,LT29,4,451.96,22.60,474.56,Credit Card,19057
S10325,9/17/2016,2:56:02 PM,Store02,JH57,2,279.98,14.00,293.98,Check,19043
S10326,9/17/2016,3:17:22 PM,Store04,KG79,2,77.99,3.90,81.89,Credit Card,33409
S10327,9/17/2016,3:37:03 PM,Store01,JD91,3,705.00,35.25,740.25,Credit Card,11220
S10328,9/17/2016,3:56:44 PM,Store03,JJ78,3,607.99,30.40,638.39,Credit Card,11762
S10329,9/17/2016,4:19:18 PM,Store04,NW60,1,24.99,1.25,26.24,Check,60646
S10330,9/17/2016,4:39:24 PM,Store05,SG59,1,5.99,0.30,6.29,Cash,46032
S10331,9/17/2016,4:59:54 PM,Store04,JM47,3,142.39,7.12,149.51,Credit Card,60656
S10332,9/17/2016,5:22:03 PM,Store02,PC94,5,165.64,8.28,173.92,Credit Card,19046
S10333,9/17/2016,5:44:13 PM,Store01,GR33,1,229.99,11.50,241.49,Credit Card,11211
S10334,9/17/2016,6:07:11 PM,Store01,JK28,4,1016.99,50.85,1067.84,Check,43209
S10335,9/17/2016,6:27:17 PM,Store04,CR23,3,327.00,16.35,343.35,Credit Card,60707
S10336,9/17/2016,6:49:51 PM,Store05,BP42,1,9.00,0.45,9.45,Cash,46250
S10337,9/17/2016,7:09:32 PM,Store03,JN12,1,39.99,2.00,41.99,Credit Card,20001
S10338,9/18/2016,9:29:33 AM,Store03,JT13,5,284.90,14.25,299.15,Credit Card,22214
S10339,9/18/2016,10:00:45 AM,Store05,MR28,2,558.00,27.90,585.90,Credit Card,46290
S10340,9/18/2016,10:30:43 AM,Store02,EN51,2,59.98,3.00,62.98,Credit Card,08056
S10341,9/18/2016,11:02:20 AM,Store04,SH92,3,672.90,33.65,706.55,Credit Card,60604
S10342,9/18/2016,11:32:18 AM,Store05,SH92,1,37.99,1.90,39.89,Check,46222
S10343,9/18/2016,12:01:51 PM,Store01,LS14,1,49.55,2.48,52.03,Credit Card,10121
S10344,9/18/2016,12:34:17 PM,Store02,JD45,4,835.96,41.80,877.76,Credit Card,08059
S10345,9/18/2016,1:04:40 PM,Store01,SM69,1,29.99,1.50,31.49,Check,07002
S10346,9/18/2016,1:37:06 PM,Store04,RB48,3,509.97,25.50,535.47,Credit Card,60462
S10347,9/18/2016,2:07:04 PM,Store02,PM19,1,29.99,1.50,31.49,Other,19128
S10348,9/18/2016,2:36:37 PM,Store03,CD65,4,719.96,36.00,755.96,Credit Card,20782
S10349,9/18/2016,3:07:00 PM,Store01,PN37,2,261.98,13.10,275.08,Credit Card,08090
S10350,9/18/2016,3:36:08 PM,Store02,MC13,1,279.00,13.95,292.95,Credit Card,08053
S10351,9/18/2016,4:08:34 PM,Store03,WD82,5,1005.95,50.30,1056.25,Credit Card,15536
S10352,9/18/2016,4:40:36 PM,Store03,TM83,3,706.98,35.35,742.33,Check,21791
S10353,9/18/2016,5:11:48 PM,Store01,CP22,4,1339.96,67.00,1406.96,Other,07201
S10354,9/18/2016,5:42:35 PM,Store04,JD91,2,1258.00,62.90,1320.90,Credit Card,60201
S10355,9/18/2016,6:11:44 PM,Store04,JA97,2,114.40,5.72,120.12,Credit Card,49061
S10356,9/18/2016,6:42:56 PM,Store05,CF23,3,285.99,14.30,300.29,Check,46221
S10357,9/18/2016,7:13:18 PM,Store02,MW38,1,419.40,20.97,440.37,Credit Card,19146
S10358,9/18/2016,7:43:16 PM,Store02,DL94,1,139.99,7.00,146.99,Credit Card,08053
S10359,9/19/2016,9:29:14 AM,Store05,AM79,4,763.96,38.20,802.16,Credit Card,46214
S10360,9/19/2016,9:59:42 AM,Store01,WM83,1,80.99,4.05,85.04,Credit Card,07503
S10361,9/19/2016,10:29:20 AM,Store02,SB21,8,429.94,21.50,451.44,Credit Card,19136
S10362,9/19/2016,10:59:48 AM,Store05,SO47,7,426.14,21.31,447.45,Credit Card,47305
S10363,9/19/2016,11:27:23 AM,Store02,JN12,1,75.00,3.75,78.75,Credit Card,86036
S10364,9/19/2016,11:55:48 AM,Store03,BW61,2,54.60,2.73,57.33,Credit Card,20905
S10365,9/19/2016,12:24:37 PM,Store02,JM45,6,1562.28,78.11,1640.39,Credit Card,08048
S10366,9/19/2016,12:52:36 PM,Store01,CR23,2,99.98,5.00,104.98,Credit Card,10278
S10367,9/19/2016,1:23:29 PM,Store05,LC90,1,41.99,2.10,44.09,Credit Card,46062
S10368,9/19/2016,1:53:32 PM,Store02,WM83,4,182.97,9.15,192.12,Credit Card,19148
S10369,9/19/2016,2:22:21 PM,Store02,GB66,5,2509.91,125.50,2635.41,Credit Card,19145
S10370,9/19/2016,2:52:00 PM,Store05,NR85,4,1263.37,63.17,1326.54,Credit Card,68836
S10371,9/19/2016,3:20:00 PM,Store01,JM66,2,656.99,32.85,689.84,Other,07014
S10372,9/19/2016,3:47:59 PM,Store04,LF58,2,126.89,6.34,133.23,Credit Card,60659
S10373,9/19/2016,4:18:02 PM,Store03,KG79,1,39.99,2.00,41.99,Credit Card,20004
S10374,9/19/2016,4:48:30 PM,Store02,FW36,4,571.96,28.60,600.56,Credit Card,29404
S10375,9/19/2016,5:18:09 PM,Store04,SY50,3,83.97,4.20,88.17,Credit Card,60630
S10376,9/19/2016,5:47:47 PM,Store03,WJ47,1,353.40,17.67,371.07,Credit Card,22207
S10377,9/19/2016,6:15:22 PM,Store03,IW76,3,236.98,11.85,248.83,Credit Card,22332
S10378,9/19/2016,6:43:47 PM,Store03,DS40,1,144.75,7.24,151.99,Credit Card,21035
S10379,9/19/2016,7:11:22 PM,Store02,BS64,3,329.85,16.49,346.34,Credit Card,19129
S10380,9/19/2016,7:38:57 PM,Store02,JT88,6,1277.95,63.90,1341.85,Other,19129
S10381,9/20/2016,9:26:10 AM,Store02,MD59,2,619.98,31.00,650.98,Credit Card,19142
S10382,9/20/2016,9:52:19 AM,Store05,DW50,4,111.96,5.60,117.56,Other,46208
S10383,9/20/2016,10:19:43 AM,Store01,LS47,6,601.97,30.10,632.07,Credit Card,07029
S10384,9/20/2016,10:48:21 AM,Store03,LM25,4,173.64,8.68,182.32,Credit Card,20036
S10385,9/20/2016,11:15:20 AM,Store05,JC22,4,193.99,9.70,203.69,Credit Card,46131
S10386,9/20/2016,11:43:33 AM,Store04,WJ47,2,109.94,5.50,115.44,Check,60649
S10387,9/20/2016,12:13:00 PM,Store01,LM62,1,109.95,5.50,115.45,Credit Card,11351
S10388,9/20/2016,12:41:38 PM,Store05,JM66,1,27.99,1.40,29.39,Credit Card,46203
S10389,9/20/2016,1:09:27 PM,Store02,FM18,1,111.99,5.60,117.59,Credit Card,19032
S10390,9/20/2016,1:38:54 PM,Store01,SF12,1,309.99,15.50,325.49,Credit Card,07650
S10391,9/20/2016,2:06:42 PM,Store02,MR55,2,49.98,2.50,52.48,Check,19124
S10392,9/20/2016,2:34:31 PM,Store02,VS38,1,109.95,5.50,115.45,Credit Card,19085
S10393,9/20/2016,3:02:19 PM,Store01,DR53,1,111.99,5.60,117.59,Other,11204
S10394,9/20/2016,3:31:21 PM,Store04,JM15,1,269.99,13.50,283.49,Credit Card,60106
S10395,9/20/2016,4:00:49 PM,Store01,KP58,1,24.99,1.25,26.24,Credit Card,10278
S10396,9/20/2016,4:29:26 PM,Store03,CH85,1,24.99,1.25,26.24,Credit Card,20852
S10397,9/20/2016,4:55:36 PM,Store02,ND79,2,99.98,5.00,104.98,Other,19076
S10398,9/20/2016,5:22:11 PM,Store01,JJ78,1,41.99,2.10,44.09,Check,11238
S10399,9/20/2016,5:50:48 PM,Store04,NK68,1,9.00,0.45,9.45,Cash,60621
S10400,9/20/2016,6:19:01 PM,Store02,MM20,1,629.00,31.45,660.45,Credit Card,19124
S10401,9/20/2016,6:45:11 PM,Store01,LS47,2,183.98,9.20,193.18,Credit Card,10803
S10402,9/20/2016,7:13:49 PM,Store04,PN37,3,188.97,9.45,198.42,Credit Card,60190
S10403,9/20/2016,7:43:16 PM,Store05,SH92,1,80.99,4.05,85.04,Credit Card,46204
S10404,9/21/2016,9:26:10 AM,Store02,NK68,2,229.98,11.50,241.48,Check,19033
S10405,9/21/2016,9:53:33 AM,Store04,MM24,1,114.99,5.75,120.74,Credit Card,60459
S10406,9/21/2016,10:21:47 AM,Store03,PL31,1,627.00,31.35,658.35,Credit Card,20747
S10407,9/21/2016,10:51:14 AM,Store04,JJ78,2,423.75,21.19,444.94,Credit Card,60622
S10408,9/21/2016,11:20:41 AM,Store04,MM20,2,49.98,2.50,52.48,Credit Card,60415
S10409,9/21/2016,11:48:54 AM,Store04,NC13,3,509.99,25.50,535.49,Credit Card,60025
S10410,9/21/2016,12:16:18 PM,Store05,MR55,3,1049.97,52.50,1102.47,Check,46033
S10411,9/21/2016,12:44:56 PM,Store05,ME19,1,30.99,1.55,32.54,Credit Card,46226
S10412,9/21/2016,1:12:44 PM,Store05,JB42,5,1720.96,86.05,1807.01,Credit Card,46168
S10413,9/21/2016,1:40:08 PM,Store04,DW50,1,179.00,8.95,187.95,Check,60467
S10414,9/21/2016,2:09:35 PM,Store05,DM43,2,99.10,4.96,104.06,Check,46107
S10415,9/21/2016,2:37:23 PM,Store04,JC86,1,18.99,0.95,19.94,Check,60472
S10416,9/21/2016,3:06:51 PM,Store04,DM43,1,119.99,6.00,125.99,Credit Card,60517
S10417,9/21/2016,3:33:50 PM,Store03,SN94,1,627.00,31.35,658.35,Credit Card,98833
S10418,9/21/2016,4:00:49 PM,Store04,AC67,6,265.94,13.30,279.24,Credit Card,60077
S10419,9/21/2016,4:26:58 PM,Store01,MB33,1,119.99,6.00,125.99,Check,07093
S10420,9/21/2016,4:54:47 PM,Store01,ZW62,1,39.99,2.00,41.99,Credit Card,42038
S10421,9/21/2016,5:22:35 PM,Store04,JT88,6,659.18,32.96,692.14,Check,60660
S10422,9/21/2016,5:48:45 PM,Store02,RH93,2,55.98,2.80,58.78,Check,19025
S10423,9/21/2016,6:14:55 PM,Store02,LM62,3,327.00,16.35,343.35,Check,08003
S10424,9/21/2016,6:41:04 PM,Store03,MW25,4,1110.38,55.52,1165.90,Check,22309
S10425,9/21/2016,7:10:31 PM,Store04,VB45,4,87.96,4.40,92.36,Credit Card,60301
S10426,9/21/2016,7:38:45 PM,Store04,LM62,4,313.35,15.67,329.02,Credit Card,60302
S10427,9/22/2016,9:26:32 AM,Store01,SB21,1,5.99,0.30,6.29,Cash,07981
S10428,9/22/2016,9:51:01 AM,Store04,CR46,1,109.00,5.45,114.45,Credit Card,23396
S10429,9/22/2016,10:17:09 AM,Store05,MB66,4,806.97,40.35,847.32,Credit Card,46113
S10430,9/22/2016,10:41:13 AM,Store05,ND79,1,144.75,7.24,151.99,Check,46107
S10431,9/22/2016,11:06:06 AM,Store01,AC67,2,198.55,9.93,208.48,Credit Card,07022
S10432,9/22/2016,11:31:00 AM,Store05,JT88,6,1797.96,89.90,1887.86,Credit Card,46184
S10433,9/22/2016,11:56:43 AM,Store05,MG89,2,99.10,4.96,104.06,Check,46236
S10434,9/22/2016,12:20:22 PM,Store02,CH12,5,624.57,31.23,655.80,Credit Card,08066
S10435,9/22/2016,12:44:01 PM,Store04,GB66,3,288.98,14.45,303.43,Credit Card,60534
S10436,9/22/2016,1:09:44 PM,Store01,RL27,3,329.49,16.47,345.96,Credit Card,10271
S10437,9/22/2016,1:34:38 PM,Store02,MM24,1,209.99,10.50,220.49,Credit Card,19120
S10438,9/22/2016,1:59:07 PM,Store02,MW38,3,451.00,22.55,473.55,Credit Card,19032
S10439,9/22/2016,2:23:35 PM,Store05,MS64,2,289.50,14.48,303.98,Credit Card,05459
S10440,9/22/2016,2:48:53 PM,Store03,JW86,1,599.99,30.00,629.99,Check,20906
S10441,9/22/2016,3:13:22 PM,Store03,HM67,1,309.99,15.50,325.49,Credit Card,20747
S10442,9/22/2016,3:37:51 PM,Store01,IW76,2,27.99,1.40,29.39,Check,11436
S10443,9/22/2016,4:04:23 PM,Store03,CR46,3,27.00,1.35,28.35,Credit Card,20817
S10444,9/22/2016,4:28:52 PM,Store05,ED56,5,686.48,34.32,720.80,Check,46239
S10445,9/22/2016,4:53:46 PM,Store04,DM43,2,112.98,5.65,118.63,Check,60062
S10446,9/22/2016,5:18:14 PM,Store03,MC13,2,71.98,3.60,75.58,Credit Card,20812
S10447,9/22/2016,5:44:22 PM,Store02,FB39,3,1881.00,94.05,1975.05,Check,19020
S10448,9/22/2016,6:10:05 PM,Store02,JA65,3,259.97,13.00,272.97,Other,19153
S10449,9/22/2016,6:36:37 PM,Store03,DR56,1,27.99,1.40,29.39,Other,20747
S10450,9/22/2016,7:02:45 PM,Store03,ZW62,1,29.99,1.50,31.49,Credit Card,20763
S10451,9/22/2016,7:27:38 PM,Store03,OE65,2,706.80,35.34,742.14,Other,20639
S10452,9/23/2016,9:22:33 AM,Store05,LH48,1,34.20,1.71,35.91,Credit Card,46041
S10453,9/23/2016,9:47:59 AM,Store01,JA65,5,1946.98,97.35,2044.33,Credit Card,11211
S10454,9/23/2016,10:11:21 AM,Store02,RF14,2,49.98,2.50,52.48,Credit Card,08108
S10455,9/23/2016,10:35:08 AM,Store04,CR23,4,417.23,20.86,438.09,Credit Card,60637
S10456,9/23/2016,11:00:34 AM,Store03,DW43,1,114.99,5.75,120.74,Credit Card,21054
S10457,9/23/2016,11:23:07 AM,Store03,TW57,1,42.99,2.15,45.14,Credit Card,20705
S10458,9/23/2016,11:48:33 AM,Store01,RG28,4,373.19,18.66,391.85,Credit Card,10123
S10459,9/23/2016,12:12:44 PM,Store05,ML87,3,929.97,46.50,976.47,Credit Card,46278
S10460,9/23/2016,12:36:31 PM,Store03,SF12,2,137.98,6.90,144.88,Credit Card,20036
S10461,9/23/2016,1:00:18 PM,Store02,VB51,3,130.97,6.55,137.52,Credit Card,19109
S10462,9/23/2016,1:24:05 PM,Store03,LM62,3,81.90,4.10,86.00,Credit Card,20708
S10463,9/23/2016,1:47:52 PM,Store05,DW50,1,383.40,19.17,402.57,Credit Card,46122
S10464,9/23/2016,2:12:04 PM,Store03,BH39,1,14.70,0.74,15.44,Cash,22032
S10465,9/23/2016,2:36:16 PM,Store01,MD59,2,48.99,2.45,51.44,Check,11378
S10466,9/23/2016,3:02:06 PM,Store02,TB27,2,1258.00,62.90,1320.90,Credit Card,08085
S10467,9/23/2016,3:27:07 PM,Store04,GR33,4,180.38,9.02,189.40,Credit Card,25812
S10468,9/23/2016,3:52:08 PM,Store03,MB55,1,279.00,13.95,292.95,Credit Card,20720
S10469,9/23/2016,4:15:31 PM,Store01,CH30,5,1289.70,64.49,1354.19,Credit Card,30132
S10470,9/23/2016,4:38:28 PM,Store04,OE65,2,153.98,7.70,161.68,Check,60056
S10471,9/23/2016,5:02:40 PM,Store05,EC30,4,1046.97,52.35,1099.32,Credit Card,46237
S10472,9/23/2016,5:25:38 PM,Store03,RH67,3,247.99,12.40,260.39,Check,20388
S10473,9/23/2016,5:50:39 PM,Store01,GM32,1,20.99,1.05,22.04,Check,10309
S10474,9/23/2016,6:14:01 PM,Store01,JM66,5,887.17,44.36,931.53,Credit Card,07307
S10475,9/23/2016,6:38:13 PM,Store03,MN66,1,80.99,4.05,85.04,Credit Card,67349
S10476,9/23/2016,7:01:35 PM,Store04,TM83,1,24.99,1.25,26.24,Credit Card,60611
S10477,9/23/2016,7:25:22 PM,Store01,WJ47,2,149.98,7.50,157.48,Check,07112
S10478,9/24/2016,9:30:23 AM,Store02,RV25,2,172.98,8.65,181.63,Credit Card,19064
S10479,9/24/2016,10:00:21 AM,Store04,MM66,3,668.98,33.45,702.43,Credit Card,60546
